73261,Lesiraa,4064
73262,Loongululu,4064
73263,Losingira,4064
73264,Losinoni,4064
73265,Lovilukuny,4064
73266,Mteelelu,4064
73267,Naromuru,4064
73268,Parselian,4064
73269,Emayana,4065
73270,Embalakai,4065
73271,Engorika,4065
73272,Jordan,4065
73273,Kailas,4065
73274,Kimelok,4065
73275,Kivesi,4065
73276,Laizer,4065
73277,Mbaavai,4065
73278,Meng'oriki,4065
73279,Menyembere,4065
73280,Muruve,4065
73281,Naurei,4065
73282,Olgilai,4065
73283,Osyaiti,4065
73284,Rikoyan,4065
73285,Sekei,4065
73286,Sokon Barazani,4065
73287,Bwawani,4066
73288,Enjoro,4066
73289,Kisima Cha Mungu,4066
73290,Laroi,4066
73291,Mliman Farm,4066
73292,Namba  10,4066
73293,Namba 13,4066
73294,Namba 2 na 3,4066
73295,Engorika,4067
73296,Lemanyata,4067
73297,Lenjani,4067
73298,Matimu,4067
73299,Olama,4067
73300,Olkokola,4067
73301,Olmotony,4067
73302,RC mission,4067
73303,Sando,4067
73304,Stesheni,4067
73305,Ematasia,4068
73306,Engikaret,4068
73307,Kambi Ya Maziwa,4068
73308,Lemugur,4068
73309,Ngorbob,4068
73310,Nguluvani,4068
73311,Olkaria,4068
73312,Orngioswa,4068
73313,Sarovo,4068
73314,Sovoyo,4068
73315,Bondeni,4069
73316,Keserian,4069
73317,Kiserian,4069
73318,Lesoit,4069
73319,Loongiva,4069
73320,Losilway,4069
73321,Majengo,4069
73322,Makao Mapya,4069
73323,Manyire,4069
73324,Mbuni,4069
73325,Mlangarini,4069
73326,Mlangarini Kati,4069
73327,Mlimani,4069
73328,Muungano,4069
73329,Olmararoi,4069
73330,Olmesera,4069
73331,Oloderit,4069
73332,Upendo,4069
73333,Ilkololorit,4070
73334,Moivo,4070
73335,Oloresho,4070
73336,Oltulelei,4070
73337,Sama,4070
73338,Emanyata,4071
73339,Engusero,4071
73340,Enguvururana,4071
73341,Enjoro Ondare,4071
73342,Eunoto,4071
73343,Likamba,4071
73344,Loolasho,4071
73345,Loolovon,4071
73346,Mashariki,4071
73347,Nengung'u,4071
73348,Ngorienito,4071
73349,Olchorovus,4071
73350,Olkiloriti,4071
73351,Oloitushula,4071
73352,Olomishira,4071
73353,Olovoni,4071
73354,Bombani,4072
73355,Engalaoni,4072
73356,Enganalet,4072
73357,Engurtoto,4072
73358,Imbibia,4072
73359,Imbibiakati,4072
73360,Lembashishi,4072
73361,Lembolei,4072
73362,Lewawa,4072
73363,Losikito,4072
73364,Losirwa,4072
73365,Mbukara,4072
73366,Mukulat,4072
73367,Olomishira,4072
73368,Olorikoti,4072
73369,Ormukuna,4072
73370,Shuleni,4072
73371,Sugumen,4072
73372,Jamaika,4073
73373,Kichangani,4073
73374,Kitongojini,4073
73375,Maji Moto,4073
73376,Maroroi,4073
73377,Marurani,4073
73378,Marurani Kati,4073
73379,Mshikamano,4073
73380,Msumbiji,4073
73381,Mururani Huduma,4073
73382,Nduruma,4073
73383,Nduruma Kati,4073
73384,Nduruma madukani,4073
73385,Olodenderit,4073
73386,Samaria,4073
73387,Umoja,4073
73388,Unguuni,4073
73389,Usandaweni,4073
73390,Zaire,4073
73391,Enjock,4074
73392,Lemanda,4074
73393,Lemong'o,4074
73394,Lemong'o Juu,4074
73395,Lemunge,4074
73396,Madukani,4074
73397,Marurani,4074
73398,Ngivilat,4074
73399,Oldonyo- Sambu,4074
73400,Oldonyosambu,4074
73401,Zahanati,4074
73402,Engedeko,4075
73403,Engutukoit,4075
73404,Esirale,4075
73405,Kaanani,4075
73406,Lesakartata,4075
73407,Losinoni,4075
73408,Losinoni juu,4075
73409,Madebe,4075
73410,Mareu,4075
73411,Namerok,4075
73412,Oldonyowass,4075
73413,Paturumani,4075
73414,Sura,4075
73415,sokoni,4075
73416,Bondeni,4076
73417,Endeves,4076
73418,Enjikaka,4076
73419,Ilmitong'wa,4076
73420,Kigongoni,4076
73421,Kikedokini,4076
73422,Kumbakumba,4076
73423,Mbuyuni,4076
73424,Mirongoine,4076
73425,Oljoro,4076
73426,Olmotony,4076
73427,Ujamaa,4076
73428,Ilkurot,4077
73429,Iltulele,4077
73430,Kanda Sikiriet,4077
73431,Kibori,4077
73432,Lengijave,4077
73433,Ngaluma,4077
73434,Olbak,4077
73435,Olbamba,4077
73436,Olkejulenderit,4077
73437,Ololua,4077
73438,Sarunga,4077
73439,Emaoi,4078
73440,Ngaramtoni,4078
73441,Olmotonyi,4078
73442,Mringa,4079
73443,Olorien,4079
73444,Olosiva,4079
73445,Ekenywa,4080
73446,Ilkirevi,4080
73447,Ilmadu,4080
73448,Karantini,4080
73449,Kivulul,4080
73450,Leshabari,4080
73451,Magwa,4080
73452,Oldonyo,4080
73453,Oldonyono,4080
73454,Oldonyosapuk,4080
73455,Olmaret,4080
73456,Olmatejo,4080
73457,Oloigero,4080
73458,Oloirowa,4080
73459,Olturoto,4080
73460,Osunyai,4080
73461,Shuleni,4080
73462,Ekenywa,4081
73463,Ilkuishini,4081
73464,Seuri,4081
73465,Huduma,4082
73466,Ilparakwo,4082
73467,Madukani,4082
73468,Masanga,4082
73469,Meduti,4082
73470,Miunga,4082
73471,Mpakani,4082
73472,Muterian,4082
73473,Naroki,4082
73474,Omelili,4082
73475,Sambasha,4082
73476,Shimboro,4082
73477,Timbolo,4082
73478,ltingidi,4082
73479,Achi,4083
73480,Ilkilorit,4083
73481,Kijave,4083
73482,Kimelok,4083
73483,Kiutu,4083
73484,Kivesi,4083
73485,Longidare,4083
73486,Mishorori,4083
73487,Nambere,4083
73488,Ngires,4083
73489,Ngoikaa,4083
73490,Ngoilenya,4083
73491,Oldadai,4083
73492,Olevolos,4083
73493,Olturoto,4083
73494,Simanjiro,4083
73495,Sokon II,4083
73496,Soyen,4083
73497,Saitabau,4084
73498,Tarakwa,4084
73499,Akheri,4085
73500,Duluti,4085
73501,Ifuriny,4085
73502,Maksoru,4085
73503,Manyire,4085
73504,Maringa,4085
73505,Mavinuni,4085
73506,Muraiweni,4085
73507,Nguruma,4085
73508,Nguruma Kati,4085
73509,Nkoamalay,4085
73510,Patandi,4085
73511,Tengeru,4085
73512,Ambureni,4086
73513,Loruvani,4086
73514,Machumba,4086
73515,Moivaro,4086
73516,Msorongo,4086
73517,Shangarai,4086
73518,Urony,4086
73519,Arauyo,4087
73520,Arudeco,4087
73521,Bondeni,4087
73522,Chemchem,4087
73523,Imbaseni,4087
73524,Kanisani,4087
73525,Kiwawa,4087
73526,Mamuna,4087
73527,Mtoni,4087
73528,Napoco,4087
73529,Ngongongare,4087
73530,Shuleni,4087
73531,Sokoni,4087
73532,Tangini,4087
73533,Chemchem,4088
73534,Dachi,4088
73535,Kambi ya Mkaa,4088
73536,Kikatiti,4088
73537,Kikatiti Mjini,4088
73538,Luwaini,4088
73539,Mkufini,4088
73540,Mlimani,4088
73541,Nasholi,4088
73542,Ngyeku,4088
73543,Ngyeku Kati,4088
73544,Nkaosabaya,4088
73545,Nkoamangasha,4088
73546,Nrumangeny,4088
73547,Olkononoi,4088
73548,Sakila,4088
73549,Sakila Chini,4088
73550,Surumala,4088
73551,Ulukusare,4088
73552,Bondeni,4089
73553,Huduma,4089
73554,Karangai,4089
73555,Kikwe,4089
73556,Luwaini,4089
73557,Malala,4089
73558,Maweni,4089
73559,Maziwa,4089
73560,Mboga,4089
73561,Miembeni,4089
73562,Mtoni,4089
73563,Nambala,4089
73564,Nganana,4089
73565,Njoro,4089
73566,Nrumangeny,4089
73567,Posta,4089
73568,Bondeni,4090
73569,Chemchem,4090
73570,Hospitali,4090
73571,Kidire,4090
73572,King'ori,4090
73573,Kwa Kirenga,4090
73574,Kwa Masika,4090
73575,Kwa Petro,4090
73576,Kwa Philipo,4090
73577,Kwa Philipo B,4090
73578,Kwa Tulele,4090
73579,Madukani,4090
73580,Manyata,4090
73581,Mareu,4090
73582,Mareu Senta,4090
73583,Mboreny,4090
73584,Melatoi,4090
73585,Mikaeli,4090
73586,Mseseweni,4090
73587,Mulala,4090
73588,Muungano,4090
73589,Nkoaneema,4090
73590,Nkoanoel,4090
73591,Nkoansiyo,4090
73592,Noel Senta,4090
73593,Nongili,4090
73594,Nsengony,4090
73595,Ntuwe,4090
73596,Oldonyangiro,4090
73597,Oldonyongiro,4090
73598,Sikirari,4090
73599,Urisho,4090
73600,Bwawani,4091
73601,Center,4091
73602,Centre,4091
73603,Kandashe,4091
73604,Leguruki,4091
73605,Lolera,4091
73606,Maamgalio,4091
73607,Madukani,4091
73608,Maruango,4091
73609,Mianzini,4091
73610,Miririny,4091
73611,Mlimani,4091
73612,Nkoasenga,4091
73613,Noseiya,4091
73614,Saoinaju,4091
73615,Seneto,4091
73616,Shishton,4091
